Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm]
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;1950
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;73;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;4551
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;13;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;9440
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;11;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;5787
30;0.23;83;6474
30;0.23;83;6474
30;0.23;83;6474
30;0.23;83;6474
30;0.23;83;6474
30;0.23;83;6474
30;0.23;83;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
30;0.23;40;6474
